20180127014458;2;1363252266742586102;0.4956842922366685;0.8401486991801965;108;33;RMSprop;0.000865835427055;0.420771494895;1;0
20180127015553;2;-6577150433456701251;0.5022156474906421;0.8488228007911011;111;25;Adam;0.00240997725616;0.089134004572;0;1
20180127120143;2;-6577150433456701251;0.49760551582629503;0.8314745975692919;49;34;Adadelta;0.916869974235;0.0596541910274;0;1
20180127122054;2;1363252266742586102;0.4504491046458815;0.8537794302830466;119;37;Adamax;0.00474283651346;0.766544893955;1;1
20180127123917;2;1363252266742586102;0.4832968280513343;0.8376703843603642;107;37;SGD;0.0133752148243;0.844598577235;1;1
20180127125749;2;-6577150433456701251;0.46891523559740483;0.8525402726700168;77;32;Adamax;0.00308876398195;0.428227805522;0;1
20180127131448;2;1363252266742586102;0.49352446098753067;0.8376703844342238;126;30;Adamax;0.00172350458478;0.254235986356;1;0
20180127131951;2;1363252266742586102;0.4801968609385626;0.8550185876560329;89;39;Adadelta;0.940251938559;0.815072663828;1;0
20180127132630;2;1363252266742586102;0.6416516942162496;0.7893432467400363;74;41;Adagrad;0.0236007301421;0.100847631268;1;1
20180127134739;2;-6577150433456701251;0.7270370161961741;0.7410161092674274;120;32;SGD;0.0063315460127;0.479435088873;0;0
20180127135245;2;-6577150433456701251;0.5070239977617985;0.8525402728362007;51;34;RMSprop;0.00202371804035;0.394354095228;0;1
20180127141228;2;-6577150433456701251;0.9943747975421513;0.6530359357853952;94;29;SGD;0.0110375827558;0.0835051616968;0;1
20180127142748;2;-6577150433456701251;0.5561114985408098;0.8153655516466096;74;34;SGD;0.0191721769017;0.0680535951026;0;0
20180127143338;2;-6577150433456701251;3.1156228727336783;0.5080545230721305;110;26;Nadam;0.0044959870526;0.607819956511;0;0
20180127143801;2;1363252266742586102;0.6669450453222906;0.7670384141740008;107;27;Adadelta;0.900575649977;0.165458034857;1;0
20180127144229;2;1363252266742586102;1.6593008986783884;0.7335811649187199;40;45;RMSprop;0.00448925296945;0.871179598732;1;0
20180127145042;2;1363252266742586102;0.47902554384394647;0.8513011154632143;73;46;Adagrad;0.0192460766867;0.837302436299;1;1
20180127151418;2;-6577150433456701251;0.8052023375935419;0.7806691452029912;65;41;Nadam;0.00444662692033;0.336588240275;0;1
20180127153611;2;-6577150433456701251;0.8694131282773307;0.7967781911256736;86;41;Adagrad;0.0114067523559;0.277503573324;0;0
20180127154302;2;-6577150433456701251;0.8926979340289752;0.8401486991801965;60;44;Nadam;0.00189512382501;0.466090652711;0;0
20180127155111;2;1363252266742586102;0.5225379150891688;0.8314745975692919;68;45;SGD;0.00912867360954;0.529739577842;1;0
20180127160715;2;7480288936064345063;0.5872790783902231;0.7930607190067145;123;41;Adadelta;0.941614093506;0.293209196564;1;1
20180127162649;2;7480288936064345063;0.5057430494821352;0.8475836434181148;74;46;Adadelta;0.968556990071;0.697337334253;1;0
20180127163414;2;7480288936064345063;0.47625783488357526;0.8438661712991556;62;42;Adadelta;0.923871918682;0.752035007719;1;1
20180127165659;2;7480288936064345063;0.6001347123173237;0.7992565058716463;78;47;Adadelta;0.9600672118;0.0532034264271;1;1
20180127172114;2;7480288936064345063;0.5871760362142967;0.7930607189328549;93;26;Adadelta;0.963986914074;0.734844081184;1;1
20180127173457;2;7480288936064345063;0.5031415131012303;0.8277571254503329;41;28;Adadelta;0.930374724009;0.351656424356;1;0
20180127173920;2;7480288936064345063;0.5866653907402445;0.8066914501095646;110;34;Adadelta;0.964591746036;0.869304204448;1;1
20180127175646;2;7480288936064345063;0.43991145857204733;0.8649318465660644;81;38;Adadelta;0.943990486668;0.694534984579;1;0
20180127180256;2;7480288936064345063;0.4887703485796147;0.8314745974954324;41;30;Adadelta;0.937771548085;0.234731715713;1;1
20180127182039;2;7480288936064345063;0.4119561183851448;0.8686493186111639;36;34;Adadelta;0.964312394459;0.566359082697;1;1
20180127184103;2;7480288936064345063;0.5952424601255887;0.8017348204329702;93;26;Adadelta;0.991525501205;0.854019069204;1;1
20180127185442;2;7480288936064345063;0.43761464513958315;0.8785625777427739;32;49;Adadelta;0.964848333822;0.776418637352;1;0
20180127190401;2;7480288936064345063;0.4985405385420373;0.835192069688251;48;27;Adadelta;0.915246281521;0.589707343466;1;0
20180127190854;2;7480288936064345063;0.601496112538684;0.8153655516466096;116;25;Adadelta;0.917572538384;0.873895360756;1;0
20180127191238;2;7480288936064345063;0.5436633451572876;0.820322181138555;110;42;Adadelta;0.990102777266;0.0247813119989;1;1
20180127193311;2;7480288936064345063;0.4838926192405351;0.8389095416225613;63;37;Adadelta;0.964827965986;0.162626532362;1;0
20180127193925;2;7480288936064345063;0.5507892593279795;0.8029739779906054;69;25;Adadelta;0.902760370489;0.755604329594;1;0
20180127194330;2;7480288936064345063;0.5644369329218528;0.8153655515358202;88;28;Adadelta;0.952128987827;0.405032275607;1;0
20180127194811;2;7480288936064345063;0.44231515243889524;0.8475836432703957;58;37;Adadelta;0.946346601658;0.304299401249;1;1
20180127200836;2;7480288936064345063;0.5075656983636717;0.8265179680034869;125;48;Adadelta;0.904845933734;0.157976295143;1;0
20180127201511;2;7480288936064345063;0.5613497700980753;0.801734820617619;125;48;Adadelta;0.966611792035;0.575890224078;1;1
20180127203750;2;7480288936064345063;0.5692524856794279;0.8166047089088067;110;30;Adadelta;0.967221194542;0.0719820364869;1;1
20180127205238;2;7480288936064345063;0.4118274414849547;0.8612143744471052;35;33;Adadelta;0.983878591214;0.160747388805;1;1
20180127211146;2;7480288936064345063;0.5222574857974142;0.8178438664664418;83;32;Adadelta;0.956042548443;0.0918383153041;1;0
20180127211637;2;7480288936064345063;0.4968752516837516;0.8537794302830466;59;48;Adadelta;0.968560996649;0.199333769875;1;0
20180127212408;2;7480288936064345063;0.4961977578154875;0.8289962828233192;54;34;Adadelta;0.9475297031;0.87102157968;1;1
20180127214225;2;7480288936064345063;0.5420948309821563;0.8153655515358202;116;39;Adadelta;0.915796801705;0.704002959391;1;1
20180127220042;2;7480288936064345063;0.43364632380791607;0.8525402728362007;66;48;Adadelta;0.950708455424;0.633748973503;1;1
20180127222442;2;7480288936064345063;0.4468866780935758;0.8500619580902279;38;28;Adadelta;0.900122237631;0.816629693067;1;0
20180127222915;2;7480288936064345063;0.5483316444552964;0.8079306074825509;89;42;Adadelta;0.913335921656;0.881300281536;1;1
20180127224917;2;7480288936064345063;0.5715018388211653;0.8004956631707731;96;29;Adadelta;0.956747747649;0.801201631676;1;1
20180127234827;2;7223213374242068725;0.6179525943789193;0.7856257747687962;113;30;Adadelta;0.942354355314;0.246337301092;1;1
20180128000258;2;7223213374242068725;0.6179035705556952;0.7893432467031065;62;30;SGD;0.00999347248042;0.347247031525;1;0
20180128000741;2;7223213374242068725;0.5848420261598135;0.7980173484986599;100;30;Adagrad;0.017750915628;0.44099587911;1;0
20180128001207;2;7223213374242068725;0.5331626180674802;0.8228004957737385;60;30;Adagrad;0.0148205261226;0.648504190323;1;1
20180128002752;2;7223213374242068725;0.5662971077650748;0.8228004957737385;120;30;Adadelta;0.934333657687;0.810795808204;1;0
20180128003203;2;7223213374242068725;0.6118815048624296;0.7881040893301201;122;30;Adadelta;0.952658064698;0.0443650612996;1;1
20180128004652;2;7223213374242068725;0.5585278779305195;0.8091697648555373;61;30;RMSprop;0.00367529996877;0.729558180979;1;0
20180128005135;2;7223213374242068725;0.48749724196678645;0.830235440122446;33;30;SGD;0.0165818482027;0.470801369404;1;0
20180128005613;2;7223213374242068725;0.5719165270213301;0.8029739779167459;107;30;Adamax;0.00160659325256;0.697666990252;1;1
20180128011114;2;7223213374242068725;0.5116331457648579;0.8364312269873778;43;30;Nadam;0.00170938033285;0.513549728068;1;0
20180128011554;2;7223213374242068725;0.6716297114501064;0.7608426273090688;34;30;Adagrad;0.024107340075;0.528028596602;1;0
20180128012042;2;7223213374242068725;0.5593506831957358;0.801734820617619;50;30;RMSprop;0.00321962137351;0.87798987981;1;0
20180128012536;2;7223213374242068725;0.5183538965133043;0.8265179679296274;75;30;Adamax;0.00332558162504;0.874756079269;1;0
20180128013011;2;7223213374242068725;0.4483107445112982;0.8500619581640875;83;30;Adam;0.00112752930917;0.189383823921;1;0
20180128013444;2;7223213374242068725;0.8556910372134922;0.7125154895225569;124;30;RMSprop;0.00303977168839;0.66019040481;1;1
20180128014851;2;7223213374242068725;0.43881485985114227;0.8636926892669375;38;30;Nadam;0.000559039161116;0.405188505813;1;0
20180128015333;2;7223213374242068725;0.517179151597667;0.8277571253764733;63;30;RMSprop;0.00184620602926;0.530336981272;1;0
20180128015814;2;7223213374242068725;0.9015582290280707;0.7149938045085732;73;30;SGD;0.00507012314504;0.315283170864;1;1
20180128021314;2;7223213374242068725;0.4480208939926923;0.858736059627273;93;30;Adamax;0.0031127461059;0.155508746624;1;1
20180128022746;2;7223213374242068725;0.5564913875256033;0.8128872367898475;72;30;Adadelta;0.932146220394;0.389316633325;1;1
20180128024213;2;7223213374242068725;0.5028106794776822;0.8240396532575142;92;30;Adam;0.00233848328573;0.262674810734;1;0
20180128024643;2;7223213374242068725;0.4681636841028301;0.8463444859712688;71;30;Adagrad;0.0120513576892;0.318417300974;1;0
20180128025121;2;7223213374242068725;0.5499877061099367;0.8141263943474828;46;30;Adadelta;0.986446105064;0.425774413158;1;1
20180128030801;2;7223213374242068725;0.657487710464695;0.7744733582272701;97;30;SGD;0.016669933278;0.229490866357;1;1
20180128032308;2;7223213374242068725;0.4713700476484523;0.8376703844342238;71;30;Nadam;0.00235861985215;0.804032742246;1;0
20180128032747;2;7223213374242068725;0.6099385284579819;0.8004956631707731;74;30;Nadam;0.00456629814767;0.110076512669;1;1
20180128034241;2;7223213374242068725;0.48539185834196863;0.8376703843603642;98;30;RMSprop;0.00177498222811;0.035460087997;1;0
20180128034737;2;7223213374242068725;0.503603972614624;0.8215613385854009;52;30;Adamax;0.00433430251854;0.0650078988757;1;0
20180128035234;2;7223213374242068725;0.6382756603990198;0.7769516729732429;125;30;Adagrad;0.0124494718862;0.873649071853;1;0
20180128035650;2;7223213374242068725;0.5913849825309555;0.7930607190067145;89;30;Adadelta;0.914324763305;0.616639398264;1;0
20180128040200;2;7223213374242068725;0.5352552149818732;0.8104089220808046;92;30;Adam;0.00297884274476;0.869523613093;1;1
20180128041714;2;7223213374242068725;0.47425584899448553;0.8438661711145068;53;30;Adagrad;0.0126473566172;0.465772040373;1;0
20180128042220;2;7223213374242068725;0.5552845719135384;0.7967781911256736;117;30;Adamax;0.00407640538105;0.401745725811;1;0
20180128042659;2;7223213374242068725;0.5614313506134676;0.806691449869521;71;30;RMSprop;0.00244204420311;0.798818398061;1;1
20180128044134;2;7223213374242068725;0.5170663064888124;0.8153655515358202;95;30;Adamax;0.00178273914482;0.753694727251;1;1
20180128045600;2;7223213374242068725;0.5355296841045886;0.8066914499249157;87;30;Adam;0.00203773381175;0.63095011139;1;1
20180128051101;2;7223213374242068725;0.49351688846484143;0.8401486991063369;35;30;Adamax;0.00486720248099;0.054700405598;1;0
20180128051554;2;7223213374242068725;0.7323138071258715;0.7620817846820552;39;30;RMSprop;0.00293361204449;0.511979370186;1;0
20180128052035;2;7223213374242068725;0.4630015835886108;0.8413878565531828;43;30;Nadam;0.00310742719538;0.114378570109;1;0
20180128052533;2;7223213374242068725;0.4252656169392658;0.8537794302830466;99;30;Adam;0.00154134914499;0.580606953814;1;0
20180128052948;2;7223213374242068725;0.5426335337732213;0.8017348204329702;70;30;Adamax;0.0014053448758;0.349420761143;1;0
20180128053428;2;7223213374242068725;0.5688401382356476;0.8029739779906054;106;30;Adadelta;0.986747916691;0.564446812974;1;1
20180128054932;2;7223213374242068725;0.6461019170328587;0.7843866173958098;102;30;SGD;0.0127442068903;0.287703378398;1;0
20180128055413;2;7223213374242068725;0.6099710860364647;0.788104089514769;48;30;Adam;0.0013115269037;0.877187685445;1;1
20180128061027;2;7223213374242068725;0.6784920456093335;0.7707558860529163;128;30;Nadam;0.00485049575933;0.665724213196;1;1
20180128062442;2;7223213374242068725;0.4682146854412452;0.8401486991063369;98;30;Adamax;0.00459368536156;0.237530730805;1;0
20180128062930;2;7223213374242068725;0.6063274235234976;0.7980173484986599;100;30;RMSprop;0.000651690871169;0.89528236215;1;0
20180128063403;2;7223213374242068725;0.5247334110397093;0.8351920696143915;120;30;Adam;0.00108053392142;0.216192633535;1;1
20180128064712;2;7223213374242068725;0.5368157111136;0.8166047089088067;79;30;Adagrad;0.00931838299055;0.315493709752;1;1
20180128070126;2;7223213374242068725;0.6305570531511838;0.7819083026498371;95;30;Adagrad;0.019686923236;0.384443585874;1;0
20180128070601;2;7223213374242068725;0.4930968981840944;0.8389095417333506;74;30;Adam;0.00120937018332;0.688007036446;1;1
20180128072000;2;7223213374242068725;0.6918109080753067;0.7608426271244201;94;30;Adadelta;0.942486916152;0.6595101756;1;1
20180128073356;2;7223213374242068725;0.5739358602994141;0.7930607190067145;115;30;Adamax;0.00120101383248;0.404714762299;1;0
20180128073825;2;7223213374242068725;0.7174832764759087;0.7583643123784473;110;30;Adam;0.00343987529201;0.454744083086;1;0
20180128074255;2;7223213374242068725;0.5086588543439295;0.820322181138555;42;30;Adadelta;0.999689221031;0.5429231058;1;1
20180128075816;2;7223213374242068725;0.71177502059582;0.7719950436659462;100;30;RMSprop;0.00256737881808;0.542554356112;1;0
20180128080248;2;7223213374242068725;0.5947519432951822;0.8042131353635918;125;30;Nadam;0.00211190219597;0.12485616325;1;1
20180128081542;2;7223213374242068725;0.4949793821521556;0.8277571253764733;58;30;Nadam;0.00309810065745;0.69960755717;1;0
20180128082040;2;7223213374242068725;0.7347654383421831;0.7682775715469871;89;30;Adam;0.00476280045851;0.595836287415;1;1
20180128083452;2;7223213374242068725;0.4792411472126749;0.8537794301353275;93;30;SGD;0.0150011957388;0.858924138244;1;0
20180128083928;2;7223213374242068725;0.5344497424814633;0.8215613385854009;40;30;Adamax;0.00335085921954;0.613973103104;1;1
20180128085532;2;7223213374242068725;0.5813335057675765;0.7868649321417827;126;30;Adamax;0.00464830911154;0.473234124741;1;1
20180128091003;2;7223213374242068725;0.6610885857058576;0.7967781911256736;97;30;SGD;0.0222328058585;0.490363147439;1;1
20180128092415;2;7223213374242068725;0.49901803925430316;0.8389095417333506;33;30;Nadam;0.00277521041801;0.00746798488047;1;1
20180128094101;2;7223213374242068725;0.49857606852364805;0.8289962826386703;99;30;Adamax;0.00163025505091;0.337833964306;1;0
20180128094520;2;7223213374242068725;0.4850468930997222;0.8376703843603642;59;30;Nadam;0.00161806069607;0.273812325993;1;1
20180128100105;2;7223213374242068725;0.5193562438201431;0.8228004959583873;120;30;Adamax;0.00325025469759;0.661381498086;1;1
20180128101522;2;7223213374242068725;0.5800636204645093;0.7955390337526872;117;30;Adam;0.00166495887758;0.390904498347;1;1
20180128102930;2;7223213374242068725;0.4989982502167996;0.8265179680034869;52;30;Adamax;0.00386424766787;0.721968001996;1;0
20180128103425;2;7223213374242068725;0.49252078627712814;0.830235440122446;108;30;Nadam;0.00175319413222;0.527335171181;1;0
20180128103850;2;7223213374242068725;0.49588023242454105;0.8351920695036021;39;30;SGD;0.0120653108346;0.784084642789;1;0
20180128104346;2;7223213374242068725;0.4854691669695735;0.8228004959583873;51;30;Nadam;0.00178929776306;0.278004940903;1;1
20180128110001;2;7223213374242068725;4.411734920156637;0.20693928128872366;94;30;Nadam;0.00485636267089;0.46338194586;1;0
20180128110425;2;7223213374242068725;0.47410393130528145;0.8302354400116567;108;30;Adam;0.00247181489902;0.0487327653801;1;0
20180128110842;2;7223213374242068725;0.49903154018643175;0.8327137548684187;124;30;Adamax;0.0043687992269;0.756577529892;1;1
20180128112339;2;7223213374242068725;0.559274816749412;0.8054522927365781;124;30;Adadelta;0.9304796318;0.0513935198775;1;0
20180128112749;2;7223213374242068725;0.590383820669654;0.7819083026498371;119;30;Adadelta;0.959137357304;0.0491669463979;1;0
20180128113200;2;7223213374242068725;1.010908310889016;0.6679058242612317;110;30;SGD;0.00949191176252;0.020059796427;1;0
20180128113624;2;7223213374242068725;0.4716497649342893;0.8513011153893547;112;30;Adamax;0.00427921004746;0.298177161714;1;0
20180128114047;2;7223213374242068725;0.6029346024679871;0.7980173483509408;85;30;Adadelta;0.903188575611;0.473847580068;1;1
20180128115629;2;7223213374242068725;0.5886393707185578;0.7930607188220656;112;30;Adadelta;0.956769434862;0.267235444904;1;1
20180128121113;2;7223213374242068725;0.7063204624691269;0.759603469696039;74;30;Adagrad;0.0217637603942;0.070759770898;1;1
20180128122624;2;7223213374242068725;0.44811888461957927;0.8438661712252961;77;30;Adam;0.000776939194809;0.609532442901;1;0
20180128123059;2;7223213374242068725;0.6371297570409384;0.7843866172111611;98;30;Adagrad;0.0144972922272;0.131965153299;1;1
20180128124640;2;7223213374242068725;0.7563351101739404;0.7348203224763551;107;30;Adagrad;0.0193995465067;0.335701947663;1;0
20180128125055;2;7223213374242068725;0.5790605542089564;0.8066914501095646;112;30;RMSprop;0.00386504282032;0.281618265709;1;0
20180128125529;2;7223213374242068725;0.5395412031454964;0.820322181138555;36;30;Adam;0.00265010375872;0.194980167746;1;1
20180128131342;2;7223213374242068725;0.5161184855405578;0.8228004958845277;40;30;Adagrad;0.0130402278712;0.828836894939;1;0
20180128131925;2;7223213374242068725;0.798951022613152;0.7323420075826633;43;30;RMSprop;0.00347570688712;0.80126866929;1;0
20180128132514;2;7223213374242068725;0.5335279397361784;0.8240396531467249;97;30;Adamax;0.00336017075037;0.57594040314;1;0
20180128133009;2;7223213374242068725;0.45931329440597857;0.8550185875821734;37;30;Adamax;0.00242593861899;0.865523280775;1;0
20180128133512;2;7223213374242068725;0.5092657507573805;0.8451053284874931;93;30;Nadam;0.00136605969501;0.660586979535;1;0
20180128134012;2;7223213374242068725;0.6263844715766008;0.7942998763797008;127;30;Adam;0.00482573536479;0.631788312447;1;1
20180128135455;2;7223213374242068725;0.57511130436941;0.8004956631707731;72;30;Adadelta;0.998662680181;0.171729169061;1;0
20180128135954;2;7223213374242068725;0.45578559919213124;0.8513011155370739;32;30;SGD;0.0172846641612;0.11034565458;1;0
20180128140543;2;7223213374242068725;0.5682413719843754;0.8004956631707731;97;30;RMSprop;0.00315158233244;0.642827372946;1;1
20180128142100;2;7223213374242068725;0.5955979360228282;0.8128872369744964;119;30;Nadam;0.00333690060996;0.0117424704975;1;0
20180128142530;2;7223213374242068725;0.4455400050942044;0.8475836432703957;82;30;Nadam;0.00111500297248;0.0971867545857;1;0
20180128143022;2;7223213374242068725;0.5661421241665714;0.8128872369744964;71;30;Adadelta;0.97469637198;0.336526804705;1;1
20180128144627;2;7223213374242068725;0.4659629668740387;0.8438661711145068;107;30;Nadam;0.00282720052235;0.01265712342;1;0
20180128145110;2;7223213374242068725;0.5723684201896412;0.7942998763797008;69;30;Adam;0.00366043789547;0.137542050686;1;0
20180128145610;2;7223213374242068725;0.45839387274438415;0.8463444858604795;33;30;Nadam;0.00181827916819;0.306591513069;1;1
20180128151411;2;7223213374242068725;0.886553661530789;0.7112763323896141;44;30;Adam;0.00417530010526;0.723922440725;1;0
20180128151940;2;7223213374242068725;0.9202781686700114;0.6815365551978978;128;30;Adagrad;0.0248935149338;0.730011845886;1;0
20180128152407;2;7223213374242068725;0.5044664893451677;0.8166047090934555;95;30;Adagrad;0.0166873119235;0.105716992715;1;0
20180128152846;2;7223213374242068725;0.6684731911253899;0.780669145092202;44;30;SGD;0.0154989479922;0.00199450078603;1;1
20180128154631;2;7223213374242068725;0.6111276415644082;0.7942998763797008;56;30;RMSprop;0.00166364045885;0.0269842073455;1;1
20180128160322;2;7223213374242068725;0.4774293341158048;0.8401486991801965;97;30;Adamax;0.00343235537916;0.374235887552;1;0
20180128160811;2;7223213374242068725;0.49416789719015547;0.8339529123152647;127;30;Nadam;0.000682102586026;0.721217381523;1;0
